FECHA PUBLICACIÓN,TIPO MEDIO,MEDIO,IMPORTE,RAZON SOCIAL MEDIO,CAMPAÑA
05/01/2016,WEB,www.lapoliticaonline.com,63000,FIDANZA IGNACIO AMILCAR,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.lapoliticaonline.com,27000,FIDANZA IGNACIO AMILCAR,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.laquintapata.com,7000,HOURMILOUGUE CARLOS ALBERTO,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.letrap.com.ar,25000,TORNESE MARIA CAROLINA / COMUNICACION POSITIVA SRL,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.leviathan.com.ar,10800,COMPAÑIA DE RAMOS GENERALES SRL,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.lideresargentinos.com,9000,MINUCHIN SILVIA,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.luisnovaresio.com.ar,25000,COMUNICACION PUBLICITARIA SRL ,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.marabuntaonline.com,6000,JAMEOS SA,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.mariaisabelsanchez.com.ar,12000,MARIA ISABEL SANCHEZ,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.mariajuliaolivan.com.ar,6000,OLIVAN MARIA JULIA,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.milimcultural.com.ar,3450,ALICIA ESTER VISCHNIVETZKY,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.minutopolitico.com,12500,AVENDAÑO OMAR,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.minutoxt.com.ar,27500,GC PRODUCCIONES ,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.monicagutierrez.com.ar,14400,RAPPORTO S.A.,IDENTIDAD PARTICIPACION CIUDADANA 
05/01/2016,WEB,www.mundodinero.com.ar,8000,OTALORA MARIANO EZEQUIEL,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.notiar.com.ar,6000,GRUPO INFORMATIVO NOTIAR SRL,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.noticiasbaires.com.ar,31590,GUERRERO LEDEZMA MARTA DELICIA,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.nuevacatedra.com.ar,7000,BELTRAN MULEIRO MELINA JULIETA,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.parabuenosaires.com,9300,D ANNA ROBERTO PABLO,IDENTIDAD PARTICIPACION CIUDADANA 
05/01/2016,WEB,www.periodismoypunto.com.ar,6000,FLAVIO SEBASTIAN MELI,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.politicasypublicas.com,10000,CAMISAY,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.radioledonline.com,7000,JAMEOS SA,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.radioledonline.com,8000,JAMEOS SA,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.revistameta.com.ar,4000,FERNANDO EMILIO CASALS,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.sanlorenzoprimero.com.ar,5000,LEONARDO DAMIAN ESPINOSA ANZOATEGUI,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.saraditomaso.com,6000,SARA DI TOMASO,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.semilleroazulgrana.com.ar,5000,CRISTIAN DAMIAN PALADINO,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.silviabacher.com.ar,5000,BYK ALEJANDRO,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.sinsacoweb.com.ar,10000,DEVICOM SA,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.todociencia.com.ar,7000,C Y M PUBLICIDAD S.R.L.,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.urgente24.com,25000,HORA 25 SRL,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,MEDIOS GRAFICOS,BANK MAGAZINE,20000,DEVICOM SA,PARTICIPACION CIUDADANA
05/01/2016,MEDIOS GRAFICOS,PLANEANDO SOBRE BUE,17696.25,COMARIN COMUNICACIONES Y MARKETING SRL ,PARTICIPACION CIUDADANA
05/01/2016,MEDIOS GRAFICOS,REVISTA SK,26364,KLEMENSIEWICZ CORINA,TURISMO
05/01/2016,MEDIOS GRAFICOS,REV.ELLE,39848.3855,ARTE GRAFICO EDITORIAL ARGENTINO SA,BICI
05/01/2016,WEB,www.aica.org,14375,AGENCIA INFORMATIVA CATOLICA ARGENTINA ,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.seccionciudad.com,8640,RODEGHIERO DANIEL ESTEBAN,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.cineparavos.com,18447.6,GRUPO VIA S.A.,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.cuponstar.com,26352,GRUPO VIA S.A.,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.hipercritico.com,36300,LA CORNISA PRODUCCIONES S.A.,EMPRENDEDORISMO
05/01/2016,WEB,www.plateabaja.com,18447.6,GRUPO VIA S.A.,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.quieroamipais.com.ar,8000,PEREZ PLATAS IGNACIO JAVIER,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.consumo21.com.ar,8000,EL ARBOL DIGITAL SRL ,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.datonuria.com.ar,8000,EL ARBOL DIGITAL SRL ,PARTICIPACION CIUDADANA
05/01/2016,WEB,www.notasdeactualidad.com.ar,30000,EL ARBOL DIGITAL SRL ,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.noticiasurbanas.com.ar,24200,PRODUCCIONES URBANAS SRL,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.planetajoy.com,21780,TOUGH MATCH SRL,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,MEDIOS GRAFICOS,JOY,15000,TOUGH MATCH SRL,FERIAS ITINERANTES - FIABS
05/01/2016,MEDIOS GRAFICOS,TEATRO COLON,21935,VOCACION SRL,SEMANA SANTA
05/01/2016,WEB,www.vivobaires.com,15000,VOCACION SRL ,IDENTIDAD PARTICIPACION CIUDADANA
05/01/2016,WEB,www.pastoraldigital.com,13800,ARZOBISPADO DE BUENOS AIRES CENTRO TELEVISIVO ARQUIDIOCESANO- RADIO FM 107.1,IDENTIDAD PARTICPACION CIUDADANA 
05/04/2016,WEB,BRANDCAPTCHA,30250,PONTA MEDIA SRL,SUBTE
05/04/2016,WEB,www.ambito.com,72600,EDITORIAL AMFIN S.A.,SUBTE
05/04/2016,WEB,www.google.com,42608.64,GOOGLE,SUBTE
05/04/2016,WEB,www.clarin.com,484000,ARTE GRAFICO EDITORIAL ARGENTINO SA,SUBTE
05/04/2016,WEB,www.infobae.com,284229,THX MEDIOS S.A.,SUBTE
05/04/2016,WEB,www.cronista.com,72600,EL CRONISTA COMERCIAL SA,SUBTE
05/04/2016,WEB,www.lanacion.com,480059.76,LA NACION S.A. ,SUBTE
05/05/2016,WEB,www.perfil.com,187917.84,EDITORIAL PERFIL S.A.,SUBTE
05/07/2016,MEDIOS GRAFICOS,FORTUNA,120425.2,EDITORIAL PERFIL S.A.,MOVILIDAD
05/09/2016,WEB,www.facebook.com,5215.31,FACEBOOK,ACADEMIA BA EMPRENDE
05/09/2016,WEB,www.google.com,4314.59,GOOGLE,SUBTE
05/12/2016,WEB,www.google.com,15740.23,GOOGLE,IDENTIDAD PARTICIPACION CIUDADANA
05/13/2016,WEB,www.ambito.com,50000,EDITORIAL AMFIN S.A.,IDENTIDAD PARTICIPACION CIUDADANA
05/13/2016,WEB,www.clarin.com,299999.99,ARTE GRAFICO EDITORIAL ARGENTINO SA,IDENTIDAD PARTICIPACION CIUDADANA
05/13/2016,WEB,www.perfil.com,149999.99,EDITORIAL PERFIL S.A.,IDENTIDAD PARTICIPACION CIUDADANA
05/13/2016,WEB,www.infobae.com,100000,THX MEDIOS S.A.,IDENTIDAD PARTICIPACION CIUDADANA
05/13/2016,WEB,www.cronica.com,70000,EL CRONISTA COMERCIAL SA,IDENTIDAD PARTICIPACION CIUDADANA
05/13/2016,WEB,www.lanacion.com,150000,LA NACION S.A. ,IDENTIDAD PARTICIPACION CIUDADANA
05/14/2016,WEB,www.facebook.com,197833.29,FACEBOOK,IDENTIDAD PARTICIPACION CIUDADANA 
05/18/2016,MEDIOS GRAFICOS,TODO ES HISTORIA,14520,FELICITAS LUNA,FERIAS ITINERANTES - FIABS
05/23/2016,WEB,www.lanacion.com,121541.79,LA NACION S.A. ,BAFICI
05/27/2016,RADIO,DEL PLATA,35235.2,RADIODIFUSORA DEL PLATA SA,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/27/2016,RADIO,MEGA,45496,RADIODIFUSORA DEL PLATA SA,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/27/2016,VIA PUBLICA,Lunetas Colectivos,473110,MEDIA 500 SA,FERIA MASTICAR
05/27/2016,TV,AMERICA 24,177870,AMERICA TV SA,PARTICIPACION CIUDADANA
05/27/2016,TV,AMERICA TV ,529980,AMERICA TV SA,PARTICIPACION CIUDADANA
05/27/2016,TV,AMERICA TV ,907500,AMERICA TV SA,PARTICIPACION CIUDADANA
05/27/2016,TV,CANAL 26,104544,EVENTOS PRODUCCIONES SA,PARTICIPACION CIUDADANA
05/27/2016,TV,CN23,63706.5,BALKBRUG S.A.,PARTICIPACION CIUDADANA
05/27/2016,TV,TyC Sports,115706.25,TELE RED IMAGEN S.A ,PARTICIPACION CIUDADANA
05/27/2016,RADIO,FM VALE FM 97.5,13310,RADIO PRODUCTORA 2000 S.A.,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/27/2016,RADIO,METRO,74052,RADIODIFUSORA METRO S.A. ,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/27/2016,RADIO,POP,55660,VOTIONIS S.A.,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/27/2016,RADIO,RADIO 10,41745,VOTIONIS S.A.,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/27/2016,TV,CANAL 13,907500,ARTE RADIOTELEVISIVO ARGENTINO S.A.,PARTICIPACION CIUDADANA
05/27/2016,TV,CANAL 13,726000,ARTE RADIOTELEVISIVO ARGENTINO S.A.,PARTICIPACION CIUDADANA
05/27/2016,TV,TN,327902.256,ARTE RADIOTELEVISIVO ARGENTINO S.A.,PARTICIPACION CIUDADANA
05/27/2016,TV,CANAL 9,377592.6,TELEARTE SOCIEDAD ANÓNIMA EMPRESA DE RADIO Y TELEVISIÓN,PARTICIPACION CIUDADANA
05/27/2016,TV,C5N,427977,TELEPIU SA,PARTICIPACION CIUDADANA
05/27/2016,TV,TELEFE,784806,TELEVISION FEDERAL S.A.,PARTICIPACION CIUDADANA
05/27/2016,TV,TELEFE,818928,TELEVISION FEDERAL S.A.,PARTICIPACION CIUDADANA
05/27/2016,TV,CRÓNICA TV,210750.54,ALTA DENSIDAD SRL,PARTICIPACION CIUDADANA
05/27/2016,TV,360 TV,42979.2,ELECTROINGENIERIA SA,PARTICIPACION CIUDADANA
05/27/2016,TV,TV PUBLICA,168087.15,RADIO Y TELEVISION ARGENTINA S.E.,PARTICIPACION CIUDADANA
05/28/2016,TV,TELEFE,170610,TELEVISION FEDERAL S.A.,PARTICIPACION CIUDADANA
05/28/2016,TV,TELEFE,170610,TELEVISION FEDERAL S.A.,PARTICIPACION CIUDADANA
05/28/2016,TV,TELEFE,853050,TELEVISION FEDERAL S.A.,PARTICIPACION CIUDADANA
05/29/2016,MEDIOS GRAFICOS,CLARIN,1569118.32,ARTE GRAFICO EDITORIAL ARGENTINO SA,PARTICIPACION CIUDADANA
05/29/2016,TV,AMERICA TV ,254100,AMERICA TV SA,PARTICIPACION CIUDADANA
05/29/2016,MEDIOS GRAFICOS,PAGINA 12,377946.6,EDITORIAL LA PAGINA S.A.,PARTICIPACION CIUDADANA
05/29/2016,MEDIOS GRAFICOS,CRONICA MATUTINA,244444.06,ALTA DENSIDAD SRL,PARTICIPACION CIUDADANA
05/29/2016,MEDIOS GRAFICOS,POPULAR,392120.34,IMPREBA S.A.,PARTICIPACION CIUDADANA
05/29/2016,TV,CANAL 13,290400,ARTE RADIOTELEVISIVO ARGENTINO S.A.,PARTICIPACION CIUDADANA
05/29/2016,MEDIOS GRAFICOS,PERFIL,147313.44,EDITORIAL PERFIL S.A.,PARTICIPACION CIUDADANA
05/29/2016,MEDIOS GRAFICOS,LA NACION,676291.6,LA NACION S.A. ,PARTICIPACION CIUDADANA
05/29/2016,TV,TELEFE,682440,TELEVISION FEDERAL S.A.,PARTICIPACION CIUDADANA
05/30/2016,MEDIOS GRAFICOS,DIARIO OLE,275207.24,ARTE GRAFICO EDITORIAL ARGENTINO SA,PARTICIPACION CIUDADANA
05/30/2016,VIA PUBLICA,Gdes. Formatos,300854,DELFINO MAGNUS S.R.L.,PARTICIPACION CIUDADANA
05/30/2016,TV,AMERICA TV ,326700,AMERICA TV SA,PARTICIPACION CIUDADANA
05/30/2016,RADIO,FM 92.1 Vorterix,21961.98,VORTERIX SA,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/30/2016,RADIO,ROCK AND POP,18730.8,RADIODIFUSORA BUENOS AIRES S.A.,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/30/2016,MEDIOS GRAFICOS,AMBITO FINANCIERO,259525.71,EDITORIAL AMFIN S.A.,LICITACIONES Y LLAMADOS
05/30/2016,TV,CANAL 13,304920,ARTE RADIOTELEVISIVO ARGENTINO S.A.,IDENTIDAD PARTICIPACION CIUDADANA
05/30/2016,TV,CANAL 13,373890,ARTE RADIOTELEVISIVO ARGENTINO S.A.,PARTICIPACION CIUDADANA
05/30/2016,TV,CANAL 13,125840,ARTE RADIOTELEVISIVO ARGENTINO S.A.,PARTICIPACION CIUDADANA
05/30/2016,TV,Magazine,25897.87,ARTE RADIOTELEVISIVO ARGENTINO S.A.,PARTICIPACION CIUDADANA
05/30/2016,TV,CANAL 9,772972.2,TELEARTE SOCIEDAD ANÓNIMA EMPRESA DE RADIO Y TELEVISIÓN,IDENTIDAD PARTICIPACION CIUDADANA
05/30/2016,TV,TELEFE,361693.2,TELEVISION FEDERAL S.A.,PARTICIPACION CIUDADANA
05/30/2016,RADIO,FM 100,73568,RADIO MITRE S.A.,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/30/2016,MEDIOS GRAFICOS,EL CRONISTA,187000,EL CRONISTA COMERCIAL SA,PARTICIPACION CIUDADANA
05/31/2016,RADIO,CONTINENTAL,17968.5,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/31/2016,TV,FOX SPORT,34383.36,FOX SPORTS,IDENTIDAD PARTICIPACION CIUDADANA
05/31/2016,RADIO,AM 1070 - EL MUNDO -,3775.2,Fio Fio Producciones S.A,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/31/2016,RADIO,AM 1070 - EL MUNDO -,3775.2,Fio Fio Producciones S.A,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/31/2016,RADIO,AM BELGRANO  La 950 ,26087.6,RADIO LIBERTAD SA /FOUR EMOTION SRL,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/31/2016,RADIO,ASPEN,9438,IMC RADIOS S.A.,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/31/2016,RADIO,BIT BOX,30250,ULTRABIT S.A.,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/31/2016,RADIO,FM 89.90 RCV,9317,ENDEMOL ARGENTINA S.A.,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/31/2016,RADIO,RADIO LATINA 101.1,13200,NRG S.A.,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/31/2016,RADIO,RQP,4356,RQP SA,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/31/2016,WEB,www.facebook.com,34740,FACEBOOK,IDENTIDAD PARTICIPACION CIUDADANA
05/31/2016,WEB,www.facebook.com,31428.57,FACEBOOK,IDENTIDAD PARTICIPACION CIUDADANA
05/31/2016,WEB,www.facebook.com,100000,FACEBOOK,IDENTIDAD PARTICIPACION CIUDADANA
05/31/2016,WEB,www.facebook.com,299861,FACEBOOK,IDENTIDAD PARTICIPACION CIUDADANA
05/31/2016,WEB,www.facebook.com,91088.22,FACEBOOK,IDENTIDAD PARTICIPACION CIUDADANA
05/31/2016,WEB,www.facebook.com,351704.65,FACEBOOK,SUBTE
05/31/2016,RADIO,Los 40 principales,18634,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,IDENTIDAD PARTICIPACIÓN CIUDADANA
05/31/2016,TV,CANAL 13,272250,ARTE RADIOTELEVISIVO ARGENTINO S.A.,PARTICIPACION CIUDADANA
05/31/2016,TV,CANAL 13,108900,ARTE RADIOTELEVISIVO ARGENTINO S.A.,PARTICIPACION CIUDADANA
05/31/2016,MEDIOS GRAFICOS,CARAS,58552.64,EDITORIAL PERFIL S.A.,PARTICIPACION CIUDADANA
05/31/2016,TV,CANAL 9,257657.4,TELEARTE SOCIEDAD ANÓNIMA EMPRESA DE RADIO Y TELEVISIÓN,PARTICIPACION CIUDADANA
06/01/2016,RADIO,CONTINENTAL,14520,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,CONTINENTAL,16500,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,CONTINENTAL,35000,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,MEDIOS GRAFICOS,COMUNAS,10000,MARCOGLIESE RODRIGO FERNANDO,PARTICIPACION CIUDADANA
06/01/2016,RADIO,CONTINENTAL,48875,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,CONTINENTAL,97163,LS4 RADIO CONTINENTAL SOCIEDAD ANONIMA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,DEL PLATA,9600,RADIODIFUSORA DEL PLATA SA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,DEL PLATA,30000,RADIODIFUSORA DEL PLATA SA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,DEL PLATA,8000,RADIODIFUSORA DEL PLATA SA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,DEL PLATA,11400,RADIODIFUSORA DEL PLATA SA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,DEL PLATA,26160,RADIODIFUSORA DEL PLATA SA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,DEL PLATA,10200,RADIODIFUSORA DEL PLATA SA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,DEL PLATA,7000,RADIODIFUSORA DEL PLATA SA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,DEL PLATA,31250,RADIODIFUSORA DEL PLATA SA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,DEL PLATA,46754.4,RADIODIFUSORA DEL PLATA SA,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,VIA PUBLICA,Impresión / Producción,13298,LATIN AMERICAN COMMUNICATION S.A.,GRIPE
06/01/2016,VIA PUBLICA,Carteleras Autódromo,67397,ACBA S.A,Vamos Buenos Aires 
06/01/2016,TV,CANAL 26,7560,EVENTOS PRODUCCIONES SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,LED varios,171916.8,ESTATIC S.A.,BICENTENARIO
06/01/2016,VIA PUBLICA,Gdes. Formatos,175140,CARLOS A. GIROLA Y ASOCIADOS S.R.L.,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Varios formatos,178596,VOL 15 S.A.,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Sextuples,209087.97,ESTATIC S.A.,bicentenario
06/01/2016,VIA PUBLICA,Interiores Shoppings,210540,VIA SHOPPING SA,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,SubTV,235950,ESTATIC S.A.,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Vagones de Subtes/Trenes,241612.8,ESTATIC S.A.,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Interiores Shoppings,249991.33,VIA SHOPPING SA,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,LED varios,264990,BARRA 03 S.A.,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Estatic Light/Classic/Super/UP Subtes,270000,ESTATIC S.A.,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Andenes Subtes,284359.68,ESTATIC S.A.,SUBTE
06/01/2016,VIA PUBLICA,Varios formatos,288886,VIA WALL S.A.,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Gdes. Formatos,293770,LATIN OUTDOOR S.A.,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Lunetas Colectivos,318230,UMBRA S.A.,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Estatic Light/Classic/Super/UP Subtes,325248,ESTATIC S.A.,BICENTENARIO
06/01/2016,VIA PUBLICA,Estatic Light/Classic/Super/UP Subtes,379146.24,ESTATIC S.A.,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Mupis estáticos,381150,VIA SHOPPING SA,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Estatic Light/Classic/Super/UP Subtes,413016.63,ESTATIC S.A.,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Gdes. Formatos,499730,WALL STREET VIA PUBLICA S.A.,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Gdes. Formatos,523905.8,PC PUBLICIDAD S.A.,PARTICIPACION CIUDADANA
06/01/2016,VIA PUBLICA,Varios formatos,701960.07,Y MAS ALLA S.R.L.,Vacaciones de Invierno en la Ciudad
06/01/2016,TV,AMERICA 24,242211.75,AMERICA TV SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,AMERICA 24,10000,AMERICA TV SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,AMERICA 24,37560,AMERICA TV SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,AMERICA 24,20000,AMERICA TV SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,América Sports,12000,AMC NETWORKS,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,AMERICA TV ,190000,AMERICA TV SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,AMERICA TV ,212355,AMERICA TV SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,AMERICA TV ,397485,AMERICA TV SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,AMERICA TV ,453750,AMERICA TV SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,Canal 21,4140,CANAL 21 ,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,Canal 21,10019,CANAL 21 ,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CANAL 26,226512,EVENTOS PRODUCCIONES SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CANAL 26,59000,EVENTOS PRODUCCIONES SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CANAL 26,20000,EVENTOS PRODUCCIONES SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CANAL 26,15000,EVENTOS PRODUCCIONES SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CANAL 26,18000,EVENTOS PRODUCCIONES SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CANAL 26,19360,EVENTOS PRODUCCIONES SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CANAL 26,19360,EVENTOS PRODUCCIONES SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CANAL 26,15000,EVENTOS PRODUCCIONES SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CANAL 26,9519.6,EVENTOS PRODUCCIONES SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CANAL 26,10000,EVENTOS PRODUCCIONES SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CANAL 26,45600,EVENTOS PRODUCCIONES SA,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,RADIO,AM 1010 - ONDA LATINA,4320,ANIBAL WILFREDO GUERRERO,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CANAL RURAL,6000,INVERSORA DE EVENTOS S.A.,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CN23,5000,BALKBRUG S.A.,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CN23,8000,BALKBRUG S.A.,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,CN23,55448.25,BALKBRUG S.A.,PARTICIPACION CIUDADANA
06/01/2016,TV,ESPN ,117612,ESPN SUR S.R.L.,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,FOX SPORT,19000,FOX SPORTS,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,FOX SPORT,13500,FOX SPORTS,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,FOX SPORT,94554.24,FOX SPORTS,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,FOX SPORT,16200,FOX SPORTS,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,FOX SPORT,19000,FOX SPORTS,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,GARAGE TV,12825,EL-HAIEK PRODUCCIONES S.A,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,MULTICANAL MAGAZINE,16000,Inversora de Eventos S.A.,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,TV,MULTICANAL MAGAZINE,14520,Inversora de Eventos S.A.,IDENTIDAD PARTICIPACION CIUDADANA
06/01/2016,RADIO,FM CULTURA,7500,Z Y G PRODUCCIONES SRL,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,AM 1070 - EL MUNDO -,20618.4,Fio Fio Producciones S.A,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,AM 1070 - EL MUNDO -,20618.4,Fio Fio Producciones S.A,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,AM 1070 - EL MUNDO -,13200,Fio Fio Producciones S.A,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,AM 1070 - EL MUNDO -,8500,Fio Fio Producciones S.A,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,AM 1220  CADENA ECO,5000,CADENA DE RADIO ECO S.A.,IDENTIDAD PARTICIPACIÓN CIUDADANA
06/01/2016,RADIO,AM 1220  CADENA ECO,6000,CADENA DE RADIO ECO S.A.,IDENTIDAD PARTICIPACIÓN CIUDADANA
